Tempo_s,Temperatura_C,Setpoint_C,PWM_aplicado,Parametro_a1,Parametro_b0,P11,P22
2684.2171802,35.53,35,42,0.990071198239754,0.00761148889399691,0.000136714318636168,8.66950748393398e-05
2694.2174092,35.04,35,42,0.989864579079638,0.00733694313725268,0.000142223328769041,8.99764642795357e-05
2704.2427608,35.04,35,41,0.989875949946304,0.00735000789621257,0.000147933624571882,9.34407636403232e-05
2714.2666331,35.04,35,41,0.989886877544931,0.00736256335449574,0.000153881620835978,9.7049107118519e-05
2724.292483,34.56,35,42,0.98954478381964,0.00726136208848689,0.000159650504127054,0.000101036560924305
2734.2927422,34.56,35,44,0.989584933641986,0.0072776282740655,0.000165775669852515,0.00010515992796472
2744.2929569,34.56,35,45,0.989636338038655,0.00728896576727846,0.000171959415305175,0.000109506393744307
2754.316684,35.04,35,44,0.990088295537269,0.00738864722266088,0.000178395491872488,0.000114033703235498
2764.3170191,35.04,35,43,0.990117715542576,0.00739741319391469,0.000185170933211532,0.00011872671663597
2774.3429702,35.04,35,43,0.990128625736928,0.00740728458645708,0.000192599707690517,0.000123438975159581
2784.3433372,35.04,35,42,0.990133440906932,0.00741479932906151,0.000200471667485136,0.000128209551586087
2794.3669356,35.53,35,40,0.990404066533017,0.00765435090748113,0.000208530950741242,0.000133321488769499
2804.3734186,35.53,35,38,0.990413369754316,0.00765743972119203,0.000216573464681789,0.000138805309058247
2814.3927652,34.56,35,40,0.989657398310299,0.0074064454809892,0.000224950088560534,0.000144517512196922
2824.417135,35.04,35,39,0.990046878376547,0.00755413334811753,0.000233754256338534,0.00015045729606394
2834.4173507,34.56,35,41,0.989525019763252,0.00759939055563296,0.000241986912821766,0.000156715015287148
2844.4428926,34.56,35,42,0.989631593745527,0.0075751235569953,0.000249869242964168,0.000163130718845032
2854.4670794,36.02,35,38,0.991268851811162,0.00756740156028141,0.000259068030595221,0.000169927805160181
2864.4923567,35.53,35,36,0.990490950328703,0.007784667890884,0.000267012119643352,0.000176785777201158
2874.4931164,36.02,35,33,0.991057850412749,0.00778059324161693,0.000276844880622998,0.000184151784466049
2884.5169631,35.53,35,31,0.990544874321906,0.0077450364741276,0.000287259545810886,0.000191819391833809
2894.5171498,34.56,35,32,0.988891426017155,0.00828921766426721,0.000295921023936677,0.000199453582064885
2904.5428019,34.07,35,34,0.988101253427011,0.00859748350340492,0.000304275755400586,0.000207159116448031
2914.5429869,34.56,35,35,0.989635284560482,0.00782554361410589,0.000310376124067616,0.000214125116514423
2924.5667663,34.07,35,37,0.988471179750362,0.00849469173341586,0.000313109457903626,0.00021967708757959
2934.5669211,34.56,35,38,0.990115329765086,0.00761664646172865,0.000318566843203348,0.000226665954742085
2944.5710381,35.04,35,37,0.991426244494199,0.00699467932561553,0.000326168485760349,0.000234833576893592
2954.5926353,34.56,35,39,0.990485478112278,0.00741645435403129,0.000334624636889346,0.000243586329606306
2964.6168742,34.56,35,40,0.990567928880182,0.00739594700263098,0.000346179523931683,0.000253588043575776
2974.6437725,35.04,35,39,0.99121644610423,0.0073310916019777,0.000359017053986629,0.000264138344090505
2984.6675811,34.07,35,41,0.989627982245877,0.00782469259951694,0.000370959577497924,0.000274852833133875
2994.6928276,34.07,35,42,0.98966333087768,0.00784002153922054,0.000385857773471919,0.000286200016038504
