Tempo_s,Temperatura_C,Setpoint_C,PWM_aplicado,Parametro_a1,Parametro_b0,P11,P22
2660.7286894,35.04,35,41,0.983183293356203,0.00921632981548708,3.12548340567978e-05,9.15844588429781e-06
2670.728818,34.56,35,43,0.983056247005093,0.00925827553917043,3.13445371812972e-05,9.22631980191983e-06
2680.7527147,34.56,35,44,0.983143383155522,0.00923079477696483,3.14630956278343e-05,9.29981603568648e-06
2690.7530764,34.56,35,45,0.983229745001008,0.00920355821294653,3.1582628804851e-05,9.37403249239165e-06
2700.7533371,35.53,35,42,0.983767485906123,0.00902868370107523,3.16891412941589e-05,9.44624602355077e-06
2710.753539,35.53,35,39,0.983853899143089,0.00900128599546536,3.17969663465081e-05,9.52032478789842e-06
2720.7638078,35.53,35,37,0.983932564900607,0.00897715661114829,3.19200525046951e-05,9.5978518593564e-06
2730.7784493,35.53,35,35,0.984003900904596,0.00895607357861067,3.20580476723959e-05,9.67869046263963e-06
2740.7789249,35.53,35,33,0.984095128693453,0.00892622692166152,3.21541864559792e-05,9.75208466403764e-06
2750.8027498,35.04,35,34,0.983952700882455,0.00897654659724841,3.22037131342141e-05,9.81623208225813e-06
2760.8031495,35.04,35,34,0.984076290742788,0.00893147895975653,3.22373002133151e-05,9.87659728612796e-06
2770.8033138,34.07,35,38,0.983664960725125,0.00908730754470852,3.22366836096694e-05,9.92953797374748e-06
2780.803476,34.07,35,41,0.983810552680742,0.00903113544363786,3.22365683539696e-05,9.98134820733179e-06
2790.8284957,34.56,35,42,0.984214724280715,0.00887796503949556,3.22558376473019e-05,1.00381712197588e-05
2800.8287327,34.56,35,43,0.98435236339636,0.00882533708661342,3.22587041726231e-05,1.00923513967608e-05
2810.852634,34.07,35,46,0.984210130152452,0.0088752774243027,3.23320725181963e-05,1.01631683769199e-05
2820.8548081,34.56,35,46,0.984499363772861,0.00878420437725689,3.24671960377168e-05,1.02468435401665e-05
2830.8783427,34.56,35,47,0.9845719684978,0.00876169178526997,3.26038059749063e-05,1.03319507098912e-05
2840.8787177,34.56,35,47,0.984637560414577,0.00874217216759162,3.27557241067795e-05,1.04206019739064e-05
2850.8863387,35.04,35,46,0.984862882577457,0.00868515614182623,3.29484312545008e-05,1.05170142226558e-05
2860.902885,35.04,35,44,0.984913454635378,0.00867183275558393,3.31306215432187e-05,1.0612792344736e-05
2870.9030875,35.04,35,43,0.984958249816296,0.00866078006575761,3.33271497329665e-05,1.0711583269181e-05
2880.9032332,35.53,35,40,0.985184273362009,0.0086050113849984,3.35252946485913e-05,1.08113496531777e-05
2890.9285903,35.53,35,38,0.985237071637367,0.00859055707356525,3.36988957780599e-05,1.09081860554623e-05
2900.9526679,35.53,35,36,0.985301395227423,0.00857113321666532,3.38447188707121e-05,1.10006276209164e-05
2910.9532008,35.53,35,34,0.985371517203506,0.00854907318788658,3.39762842017672e-05,1.10909316158219e-05
2920.9533741,35.53,35,32,0.985461861065369,0.00851766909369961,3.40583855394165e-05,1.11714132725035e-05
2930.9535414,36.02,35,29,0.985832187975032,0.00838202686776426,3.41048210686345e-05,1.12443316957228e-05
2940.9630487,35.53,35,27,0.98566547013101,0.0084464849307946,3.40937221308375e-05,1.13047560133398e-05
2950.9784398,35.53,35,26,0.98580072407479,0.00839269467803479,3.40622978423882e-05,1.13595066424989e-05
2961.0031113,34.56,35,28,0.985329858801146,0.0085862798895357,3.39889146010617e-05,1.14036901651655e-05
2971.0032425,34.56,35,31,0.985499737407409,0.00851418343248034,3.38922343926934e-05,1.14396277835001e-05
2981.0129771,34.56,35,33,0.985686845106428,0.00843265307295854,3.37511437116839e-05,1.14633896953925e-05
2991.028621,34.56,35,34,0.98588046257077,0.00834725403159401,3.35896913642737e-05,1.1481448063303e-05
